student_id,date_registered,total_minutes_watched,num_paid_days,buckets
281440,2022-07-13,975.7200000000001,365 days,"(480.0, 1000.0]"
281447,2022-07-13,42.25,365 days,"(30.0, 60.0]"
281453,2022-07-14,419.48999999999995,365 days,"(240.0, 480.0]"
281512,2022-07-14,537.58,92 days,"(480.0, 1000.0]"
281522,2022-07-14,1063.4299999999998,365 days,"(1000.0, 2000.0]"
281528,2022-07-14,0.0,365 days,0
281568,2022-07-14,0.0,365 days,0
281608,2022-07-15,606.3399999999999,365 days,"(480.0, 1000.0]"
281609,2022-07-15,1718.75,63 days,"(1000.0, 2000.0]"
281631,2022-07-15,184.57000000000002,62 days,"(120.0, 240.0]"
281671,2022-07-15,2667.74,365 days,"(2000.0, 3000.0]"
281714,2022-07-16,142.96000000000004,365 days,"(120.0, 240.0]"
281742,2022-07-16,695.4999999999999,365 days,"(480.0, 1000.0]"
281753,2022-07-16,3834.2799999999997,123 days,"(3000.0, 4000.0]"
281762,2022-07-16,0.0,365 days,0
281769,2022-07-16,137.14,123 days,"(120.0, 240.0]"
281787,2022-07-16,1748.2799999999997,365 days,"(1000.0, 2000.0]"
281796,2022-07-16,610.08,123 days,"(480.0, 1000.0]"
281802,2022-07-16,169.62,92 days,"(120.0, 240.0]"
281870,2022-07-17,1427.96,365 days,"(1000.0, 2000.0]"
281885,2022-07-17,137.44,365 days,"(120.0, 240.0]"
281925,2022-07-18,362.21,365 days,"(240.0, 480.0]"
281961,2022-07-18,885.71,31 days,"(480.0, 1000.0]"
281966,2022-07-18,589.1800000000001,365 days,"(480.0, 1000.0]"
281989,2022-07-18,353.32,365 days,"(240.0, 480.0]"
281992,2022-07-18,0.93,62 days,"(0.0, 30.0]"
281993,2022-07-18,1588.4999999999995,365 days,"(1000.0, 2000.0]"
282010,2022-07-18,135.0,365 days,"(120.0, 240.0]"
282021,2022-07-18,67.91,13 days,"(60.0, 120.0]"
282022,2022-07-18,0.19,365 days,"(0.0, 30.0]"
282032,2022-07-19,428.4,365 days,"(240.0, 480.0]"
282033,2022-07-19,954.15,365 days,"(480.0, 1000.0]"
282045,2022-07-19,0.0,0 days,0
282066,2022-07-19,160.87000000000003,365 days,"(120.0, 240.0]"
282088,2022-07-19,2480.95,31 days,"(2000.0, 3000.0]"
282094,2022-07-19,133.13,62 days,"(120.0, 240.0]"
282107,2022-07-19,64.67,6 days,"(60.0, 120.0]"
282121,2022-07-19,930.5699999999999,365 days,"(480.0, 1000.0]"
282124,2022-07-19,128.47,365 days,"(120.0, 240.0]"
282136,2022-07-20,91.08,365 days,"(60.0, 120.0]"
282149,2022-07-20,20.35,365 days,"(0.0, 30.0]"
282158,2022-07-20,0.0,3 days,0
282164,2022-07-20,146.32,365 days,"(120.0, 240.0]"
282207,2022-07-20,742.6400000000001,365 days,"(480.0, 1000.0]"
282214,2022-07-21,60.69,365 days,"(60.0, 120.0]"
282218,2022-07-21,107.6,365 days,"(60.0, 120.0]"
282221,2022-07-21,0.0,365 days,0
282235,2022-07-21,271.65,365 days,"(240.0, 480.0]"
282237,2022-07-21,74.55000000000001,365 days,"(60.0, 120.0]"
282244,2022-07-21,25.59,365 days,"(0.0, 30.0]"
282273,2022-07-21,1822.54,365 days,"(1000.0, 2000.0]"
282275,2022-07-21,36.18,1 days,"(30.0, 60.0]"
282283,2022-07-21,510.8600000000001,365 days,"(480.0, 1000.0]"
282290,2022-07-22,23.11,5 days,"(0.0, 30.0]"
282291,2022-07-22,1574.9799999999998,365 days,"(1000.0, 2000.0]"
282304,2022-07-22,757.64,365 days,"(480.0, 1000.0]"
282318,2022-07-22,1735.72,365 days,"(1000.0, 2000.0]"
282322,2022-07-22,385.69,26 days,"(240.0, 480.0]"
282330,2022-07-22,231.85,365 days,"(120.0, 240.0]"
282336,2022-07-22,559.85,365 days,"(480.0, 1000.0]"
282344,2022-07-22,151.44,365 days,"(120.0, 240.0]"
282352,2022-07-22,264.19,365 days,"(240.0, 480.0]"
282356,2022-07-22,41.02,365 days,"(30.0, 60.0]"
282359,2022-07-22,23.72,6 days,"(0.0, 30.0]"
282362,2022-07-22,15.13,365 days,"(0.0, 30.0]"
282371,2022-07-23,1244.4900000000002,365 days,"(1000.0, 2000.0]"
282373,2022-07-23,11.75,365 days,"(0.0, 30.0]"
282391,2022-07-23,28.409999999999997,365 days,"(0.0, 30.0]"
282393,2022-07-23,19.57,365 days,"(0.0, 30.0]"
282402,2022-07-23,1018.4800000000001,365 days,"(1000.0, 2000.0]"
282408,2022-07-23,814.24,365 days,"(480.0, 1000.0]"
282426,2022-07-23,178.11,365 days,"(120.0, 240.0]"
282429,2022-07-23,42.37,365 days,"(30.0, 60.0]"
282430,2022-07-23,1007.5699999999999,365 days,"(1000.0, 2000.0]"
282441,2022-07-23,0.0,28 days,0
282442,2022-07-23,652.77,92 days,"(480.0, 1000.0]"
282443,2022-07-23,237.81,365 days,"(120.0, 240.0]"
282446,2022-07-23,335.51,365 days,"(240.0, 480.0]"
282462,2022-07-24,622.2,365 days,"(480.0, 1000.0]"
282500,2022-07-24,186.12,365 days,"(120.0, 240.0]"
282503,2022-07-24,1.38,365 days,"(0.0, 30.0]"
282504,2022-07-24,10.48,365 days,"(0.0, 30.0]"
282507,2022-07-24,525.27,123 days,"(480.0, 1000.0]"
282520,2022-07-24,109.1,61 days,"(60.0, 120.0]"
282526,2022-07-25,117.08000000000001,365 days,"(60.0, 120.0]"
282529,2022-07-25,405.69,365 days,"(240.0, 480.0]"
282532,2022-07-25,152.26,31 days,"(120.0, 240.0]"
282539,2022-07-25,0.0,365 days,0
282541,2022-07-25,331.37,365 days,"(240.0, 480.0]"
282542,2022-07-25,1871.1399999999999,365 days,"(1000.0, 2000.0]"
282546,2022-07-25,106.15,365 days,"(60.0, 120.0]"
282553,2022-07-25,260.28,365 days,"(240.0, 480.0]"
282560,2022-07-25,643.4699999999999,365 days,"(480.0, 1000.0]"
282564,2022-07-25,531.6800000000001,365 days,"(480.0, 1000.0]"
282567,2022-07-25,46.47,365 days,"(30.0, 60.0]"
282572,2022-07-25,28.55,365 days,"(0.0, 30.0]"
282575,2022-07-25,1361.3700000000003,365 days,"(1000.0, 2000.0]"
282576,2022-07-25,286.32,365 days,"(240.0, 480.0]"
282580,2022-07-25,2.83,365 days,"(0.0, 30.0]"
282582,2022-07-25,30.57,365 days,"(30.0, 60.0]"
282586,2022-07-25,1767.5100000000002,365 days,"(1000.0, 2000.0]"
282591,2022-07-25,1621.76,365 days,"(1000.0, 2000.0]"
282594,2022-07-25,901.5300000000001,31 days,"(480.0, 1000.0]"
282595,2022-07-25,621.84,365 days,"(480.0, 1000.0]"
282601,2022-07-25,1258.2900000000002,365 days,"(1000.0, 2000.0]"
282603,2022-07-25,46.73,365 days,"(30.0, 60.0]"
282608,2022-07-25,5.420000000000001,365 days,"(0.0, 30.0]"
282614,2022-07-25,172.24,365 days,"(120.0, 240.0]"
282617,2022-07-25,85.30000000000001,365 days,"(60.0, 120.0]"
282626,2022-07-26,173.67,365 days,"(120.0, 240.0]"
282629,2022-07-26,232.07,365 days,"(120.0, 240.0]"
282637,2022-07-26,539.06,365 days,"(480.0, 1000.0]"
282638,2022-07-26,464.56,92 days,"(240.0, 480.0]"
282640,2022-07-26,217.75,365 days,"(120.0, 240.0]"
282643,2022-07-26,203.07999999999998,365 days,"(120.0, 240.0]"
282648,2022-07-26,0.0,365 days,0
282668,2022-07-26,388.0,365 days,"(240.0, 480.0]"
282669,2022-07-26,6.27,365 days,"(0.0, 30.0]"
282687,2022-07-26,541.4900000000001,365 days,"(480.0, 1000.0]"
282691,2022-07-26,100.22,365 days,"(60.0, 120.0]"
282692,2022-07-26,0.0,92 days,0
282697,2022-07-26,399.75,365 days,"(240.0, 480.0]"
282700,2022-07-26,711.1800000000001,16 days,"(480.0, 1000.0]"
282705,2022-07-26,1027.02,365 days,"(1000.0, 2000.0]"
282712,2022-07-26,6.88,365 days,"(0.0, 30.0]"
282713,2022-07-26,119.44,365 days,"(60.0, 120.0]"
282720,2022-07-26,85.27,123 days,"(60.0, 120.0]"
282724,2022-07-26,111.46000000000001,365 days,"(60.0, 120.0]"
282726,2022-07-26,1419.54,365 days,"(1000.0, 2000.0]"
282729,2022-07-26,319.15999999999997,365 days,"(240.0, 480.0]"
282731,2022-07-27,13.83,365 days,"(0.0, 30.0]"
282738,2022-07-27,137.41,365 days,"(120.0, 240.0]"
282741,2022-07-27,107.51,365 days,"(60.0, 120.0]"
282748,2022-07-27,42.92,365 days,"(30.0, 60.0]"
282751,2022-07-27,921.3100000000002,365 days,"(480.0, 1000.0]"
282753,2022-07-27,10.47,365 days,"(0.0, 30.0]"
282757,2022-07-27,456.84999999999997,365 days,"(240.0, 480.0]"
282758,2022-07-27,702.9599999999999,365 days,"(480.0, 1000.0]"
282759,2022-07-27,0.0,365 days,0
282776,2022-07-27,272.26,365 days,"(240.0, 480.0]"
282779,2022-07-27,559.8100000000001,365 days,"(480.0, 1000.0]"
282783,2022-07-27,0.0,365 days,0
282791,2022-07-27,68.91999999999999,365 days,"(60.0, 120.0]"
282803,2022-07-27,1670.82,31 days,"(1000.0, 2000.0]"
282813,2022-07-27,584.38,53 days,"(480.0, 1000.0]"
282818,2022-07-27,0.0,365 days,0
282825,2022-07-27,56.53,365 days,"(30.0, 60.0]"
282829,2022-07-27,878.27,365 days,"(480.0, 1000.0]"
282833,2022-07-28,1.2000000000000002,365 days,"(0.0, 30.0]"
282838,2022-07-28,380.20000000000005,365 days,"(240.0, 480.0]"
282839,2022-07-28,1370.0100000000002,365 days,"(1000.0, 2000.0]"
282880,2022-07-28,118.69999999999999,365 days,"(60.0, 120.0]"
282881,2022-07-28,63.15,365 days,"(60.0, 120.0]"
282885,2022-07-28,0.0,365 days,0
282892,2022-07-28,479.12,365 days,"(240.0, 480.0]"
282901,2022-07-28,799.6700000000001,365 days,"(480.0, 1000.0]"
282910,2022-07-28,68.01,365 days,"(60.0, 120.0]"
282911,2022-07-28,6.57,365 days,"(0.0, 30.0]"
282915,2022-07-28,582.65,365 days,"(480.0, 1000.0]"
282920,2022-07-28,514.35,365 days,"(480.0, 1000.0]"
282926,2022-07-29,572.64,365 days,"(480.0, 1000.0]"
282929,2022-07-29,83.75,396 days,"(60.0, 120.0]"
282931,2022-07-29,7.76,365 days,"(0.0, 30.0]"
282935,2022-07-29,869.9699999999999,365 days,"(480.0, 1000.0]"
282937,2022-07-29,475.09999999999997,365 days,"(240.0, 480.0]"
282939,2022-07-29,31.869999999999997,365 days,"(30.0, 60.0]"
282940,2022-07-29,373.86,365 days,"(240.0, 480.0]"
282948,2022-07-29,268.06,365 days,"(240.0, 480.0]"
282949,2022-07-29,38.099999999999994,365 days,"(30.0, 60.0]"
282950,2022-07-29,143.06,365 days,"(120.0, 240.0]"
282954,2022-07-29,1926.8300000000002,92 days,"(1000.0, 2000.0]"
282956,2022-07-29,83.18,365 days,"(60.0, 120.0]"
282960,2022-07-29,127.17999999999999,365 days,"(120.0, 240.0]"
282977,2022-07-29,3546.5500000000006,426 days,"(3000.0, 4000.0]"
282995,2022-07-29,816.3199999999999,365 days,"(480.0, 1000.0]"
283005,2022-07-29,938.7099999999998,365 days,"(480.0, 1000.0]"
283023,2022-07-29,0.33,365 days,"(0.0, 30.0]"
283025,2022-07-29,335.88,365 days,"(240.0, 480.0]"
283029,2022-07-30,880.9399999999999,365 days,"(480.0, 1000.0]"
283031,2022-07-30,234.34000000000003,30 days,"(120.0, 240.0]"
283115,2022-07-30,45.48,365 days,"(30.0, 60.0]"
283116,2022-07-30,10.38,365 days,"(0.0, 30.0]"
283130,2022-07-30,220.32,365 days,"(120.0, 240.0]"
283136,2022-07-30,0.48,31 days,"(0.0, 30.0]"
283154,2022-07-30,327.2699999999999,365 days,"(240.0, 480.0]"
283162,2022-07-30,239.37,31 days,"(120.0, 240.0]"
283239,2022-07-31,192.42,31 days,"(120.0, 240.0]"
283286,2022-07-31,41.48,365 days,"(30.0, 60.0]"
283300,2022-07-31,372.59000000000003,365 days,"(240.0, 480.0]"
283318,2022-08-01,132.71,365 days,"(120.0, 240.0]"
283328,2022-08-01,120.47999999999999,31 days,"(120.0, 240.0]"
283357,2022-08-01,604.48,92 days,"(480.0, 1000.0]"
283406,2022-08-01,1293.8500000000001,365 days,"(1000.0, 2000.0]"
283414,2022-08-01,19.63,61 days,"(0.0, 30.0]"
283452,2022-08-01,328.19,365 days,"(240.0, 480.0]"
283456,2022-08-01,27.93,92 days,"(0.0, 30.0]"
283486,2022-08-01,80.22,31 days,"(60.0, 120.0]"
283510,2022-08-02,936.97,30 days,"(480.0, 1000.0]"
283521,2022-08-02,11.620000000000001,365 days,"(0.0, 30.0]"
283550,2022-08-02,87.64999999999998,365 days,"(60.0, 120.0]"
283573,2022-08-02,544.9100000000001,31 days,"(480.0, 1000.0]"
283576,2022-08-02,517.0600000000001,365 days,"(480.0, 1000.0]"
283584,2022-08-02,202.71,365 days,"(120.0, 240.0]"
283598,2022-08-02,240.48,31 days,"(240.0, 480.0]"
283612,2022-08-02,141.76,365 days,"(120.0, 240.0]"
283623,2022-08-02,401.19,365 days,"(240.0, 480.0]"
283636,2022-08-02,297.21000000000004,365 days,"(240.0, 480.0]"
283696,2022-08-03,1192.4599999999998,61 days,"(1000.0, 2000.0]"
283720,2022-08-03,30.990000000000002,365 days,"(30.0, 60.0]"
283730,2022-08-03,1109.71,31 days,"(1000.0, 2000.0]"
283745,2022-08-03,443.78999999999996,92 days,"(240.0, 480.0]"
283771,2022-08-03,29.83,365 days,"(0.0, 30.0]"
283806,2022-08-04,275.23,365 days,"(240.0, 480.0]"
283809,2022-08-04,675.9699999999999,31 days,"(480.0, 1000.0]"
283824,2022-08-04,1311.49,365 days,"(1000.0, 2000.0]"
283831,2022-08-04,163.39000000000001,365 days,"(120.0, 240.0]"
283854,2022-08-04,288.81,92 days,"(240.0, 480.0]"
283887,2022-08-04,927.3500000000001,92 days,"(480.0, 1000.0]"
283889,2022-08-04,211.89,31 days,"(120.0, 240.0]"
283923,2022-08-04,53.19,365 days,"(30.0, 60.0]"
283927,2022-08-04,199.80999999999997,6 days,"(120.0, 240.0]"
284011,2022-08-05,62.88000000000001,2 days,"(60.0, 120.0]"
284028,2022-08-05,383.89,365 days,"(240.0, 480.0]"
284063,2022-08-05,53.32,365 days,"(30.0, 60.0]"
284066,2022-08-05,710.51,365 days,"(480.0, 1000.0]"
284067,2022-08-05,178.51999999999998,365 days,"(120.0, 240.0]"
284072,2022-08-05,1164.54,365 days,"(1000.0, 2000.0]"
284110,2022-08-06,66.72,365 days,"(60.0, 120.0]"
284141,2022-08-06,650.8800000000002,365 days,"(480.0, 1000.0]"
284152,2022-08-06,453.69000000000005,365 days,"(240.0, 480.0]"
284166,2022-08-06,0.0,365 days,0
284167,2022-08-06,12.92,365 days,"(0.0, 30.0]"
284180,2022-08-06,1395.9500000000003,93 days,"(1000.0, 2000.0]"
284194,2022-08-06,546.9900000000001,31 days,"(480.0, 1000.0]"
284241,2022-08-07,900.86,92 days,"(480.0, 1000.0]"
284266,2022-08-07,746.12,365 days,"(480.0, 1000.0]"
284288,2022-08-07,448.65,61 days,"(240.0, 480.0]"
284292,2022-08-07,172.82,61 days,"(120.0, 240.0]"
284311,2022-08-07,129.18,31 days,"(120.0, 240.0]"
284320,2022-08-07,0.0,1 days,0
284342,2022-08-08,6.47,3 days,"(0.0, 30.0]"
284344,2022-08-08,2.8999999999999995,61 days,"(0.0, 30.0]"
284379,2022-08-08,328.01,365 days,"(240.0, 480.0]"
284402,2022-08-08,273.03999999999996,365 days,"(240.0, 480.0]"
284415,2022-08-08,148.97,92 days,"(120.0, 240.0]"
284438,2022-08-08,4486.9400000000005,365 days,"(4000.0, 6000.0]"
284482,2022-08-08,2021.56,426 days,"(2000.0, 3000.0]"
284487,2022-08-08,1357.44,31 days,"(1000.0, 2000.0]"
284492,2022-08-09,169.27999999999997,396 days,"(120.0, 240.0]"
284512,2022-08-09,39.5,92 days,"(30.0, 60.0]"
284530,2022-08-09,322.26000000000005,365 days,"(240.0, 480.0]"
284531,2022-08-09,1321.6399999999996,365 days,"(1000.0, 2000.0]"
284546,2022-08-09,65.82,31 days,"(60.0, 120.0]"
284566,2022-08-09,141.49,33 days,"(120.0, 240.0]"
284632,2022-08-10,76.85,31 days,"(60.0, 120.0]"
284633,2022-08-10,427.53,92 days,"(240.0, 480.0]"
284643,2022-08-10,505.64000000000004,30 days,"(480.0, 1000.0]"
284748,2022-08-10,57.790000000000006,31 days,"(30.0, 60.0]"
284858,2022-08-11,1724.8000000000002,365 days,"(1000.0, 2000.0]"
284954,2022-08-11,1535.6000000000001,92 days,"(1000.0, 2000.0]"
285044,2022-08-12,9.17,92 days,"(0.0, 30.0]"
285122,2022-08-12,68.69,365 days,"(60.0, 120.0]"
285154,2022-08-12,655.5399999999998,365 days,"(480.0, 1000.0]"
285191,2022-08-13,469.22999999999996,30 days,"(240.0, 480.0]"
285201,2022-08-13,139.68,31 days,"(120.0, 240.0]"
285252,2022-08-13,522.0500000000001,31 days,"(480.0, 1000.0]"
285276,2022-08-13,41.55,365 days,"(30.0, 60.0]"
285283,2022-08-13,237.44,31 days,"(120.0, 240.0]"
285322,2022-08-13,395.48999999999995,426 days,"(240.0, 480.0]"
285344,2022-08-14,0.0,92 days,0
285352,2022-08-14,2626.3199999999997,365 days,"(2000.0, 3000.0]"
285397,2022-08-14,1896.24,365 days,"(1000.0, 2000.0]"
285406,2022-08-14,1412.8200000000002,365 days,"(1000.0, 2000.0]"
285411,2022-08-14,3554.64,365 days,"(3000.0, 4000.0]"
285504,2022-08-15,600.76,365 days,"(480.0, 1000.0]"
285581,2022-08-15,53.77,365 days,"(30.0, 60.0]"
285670,2022-08-15,464.90000000000003,31 days,"(240.0, 480.0]"
285776,2022-08-15,349.31,365 days,"(240.0, 480.0]"
285915,2022-08-15,614.37,92 days,"(480.0, 1000.0]"
286190,2022-08-15,170.90000000000003,365 days,"(120.0, 240.0]"
286199,2022-08-15,405.15,30 days,"(240.0, 480.0]"
286418,2022-08-16,757.81,31 days,"(480.0, 1000.0]"
286563,2022-08-16,322.54,365 days,"(240.0, 480.0]"
286606,2022-08-16,206.5,31 days,"(120.0, 240.0]"
286607,2022-08-16,240.87,31 days,"(240.0, 480.0]"
286717,2022-08-17,502.4599999999999,365 days,"(480.0, 1000.0]"
286723,2022-08-17,201.15,365 days,"(120.0, 240.0]"
286735,2022-08-17,28.81,365 days,"(0.0, 30.0]"
286753,2022-08-17,68.85,365 days,"(60.0, 120.0]"
286799,2022-08-17,396.93,365 days,"(240.0, 480.0]"
286824,2022-08-17,557.13,31 days,"(480.0, 1000.0]"
286826,2022-08-17,4458.43,92 days,"(4000.0, 6000.0]"
286834,2022-08-17,1303.77,92 days,"(1000.0, 2000.0]"
286865,2022-08-17,155.11,31 days,"(120.0, 240.0]"
286884,2022-08-17,110.64,92 days,"(60.0, 120.0]"
287006,2022-08-18,124.95000000000002,426 days,"(120.0, 240.0]"
287072,2022-08-18,5.670000000000001,31 days,"(0.0, 30.0]"
287102,2022-08-18,1.2,365 days,"(0.0, 30.0]"
287143,2022-08-18,3087.6,92 days,"(3000.0, 4000.0]"
287158,2022-08-18,98.93,61 days,"(60.0, 120.0]"
287180,2022-08-18,635.25,31 days,"(480.0, 1000.0]"
287214,2022-08-19,263.17,31 days,"(240.0, 480.0]"
287238,2022-08-19,895.06,365 days,"(480.0, 1000.0]"
287245,2022-08-19,61.03,31 days,"(60.0, 120.0]"
287291,2022-08-19,203.15,365 days,"(120.0, 240.0]"
287330,2022-08-20,1237.65,31 days,"(1000.0, 2000.0]"
287331,2022-08-20,401.18000000000006,365 days,"(240.0, 480.0]"
287334,2022-08-20,958.9300000000001,365 days,"(480.0, 1000.0]"
287373,2022-08-20,366.13,365 days,"(240.0, 480.0]"
287427,2022-08-20,0.0,365 days,0
287434,2022-08-20,31.18,365 days,"(30.0, 60.0]"
287436,2022-08-20,888.8799999999999,62 days,"(480.0, 1000.0]"
287466,2022-08-21,0.13,365 days,"(0.0, 30.0]"
287473,2022-08-21,525.5300000000001,365 days,"(480.0, 1000.0]"
287478,2022-08-21,33.63,92 days,"(30.0, 60.0]"
287490,2022-08-21,1119.0900000000001,365 days,"(1000.0, 2000.0]"
287499,2022-08-21,151.75,31 days,"(120.0, 240.0]"
287526,2022-08-21,575.3100000000001,365 days,"(480.0, 1000.0]"
287548,2022-08-22,213.24999999999997,365 days,"(120.0, 240.0]"
287565,2022-08-22,1123.85,31 days,"(1000.0, 2000.0]"
287618,2022-08-22,64.34,30 days,"(60.0, 120.0]"
287632,2022-08-22,459.13,365 days,"(240.0, 480.0]"
287688,2022-08-23,263.39,365 days,"(240.0, 480.0]"
287721,2022-08-23,61.57,31 days,"(60.0, 120.0]"
287737,2022-08-23,1285.03,365 days,"(1000.0, 2000.0]"
287739,2022-08-23,434.81999999999994,365 days,"(240.0, 480.0]"
287820,2022-08-24,2.1999999999999997,365 days,"(0.0, 30.0]"
287896,2022-08-24,258.81,365 days,"(240.0, 480.0]"
287916,2022-08-24,150.80999999999997,31 days,"(120.0, 240.0]"
287926,2022-08-24,49.15,92 days,"(30.0, 60.0]"
287975,2022-08-25,538.4599999999999,61 days,"(480.0, 1000.0]"
287993,2022-08-25,232.43,31 days,"(120.0, 240.0]"
288003,2022-08-25,278.91,92 days,"(240.0, 480.0]"
288021,2022-08-25,206.51,365 days,"(120.0, 240.0]"
288071,2022-08-25,118.95,365 days,"(60.0, 120.0]"
288075,2022-08-25,0.0,365 days,0
288076,2022-08-25,0.0,365 days,0
288077,2022-08-25,0.5,365 days,"(0.0, 30.0]"
288098,2022-08-25,551.31,365 days,"(480.0, 1000.0]"
288122,2022-08-26,30.71,365 days,"(30.0, 60.0]"
288140,2022-08-26,38.37000000000001,365 days,"(30.0, 60.0]"
288142,2022-08-26,143.93999999999997,61 days,"(120.0, 240.0]"
288269,2022-08-27,1449.38,365 days,"(1000.0, 2000.0]"
288284,2022-08-27,738.2899999999998,365 days,"(480.0, 1000.0]"
288315,2022-08-27,1394.0200000000002,396 days,"(1000.0, 2000.0]"
288345,2022-08-27,2613.4600000000005,365 days,"(2000.0, 3000.0]"
288392,2022-08-28,91.13999999999999,31 days,"(60.0, 120.0]"
288430,2022-08-28,50.76,365 days,"(30.0, 60.0]"
288442,2022-08-28,1.27,365 days,"(0.0, 30.0]"
288484,2022-08-28,242.02,365 days,"(240.0, 480.0]"
288487,2022-08-28,291.15,365 days,"(240.0, 480.0]"
288505,2022-08-29,224.30000000000004,365 days,"(120.0, 240.0]"
288533,2022-08-29,67.69,365 days,"(60.0, 120.0]"
288579,2022-08-29,915.17,365 days,"(480.0, 1000.0]"
288599,2022-08-29,0.0,365 days,0
288637,2022-08-29,783.5200000000001,93 days,"(480.0, 1000.0]"
288659,2022-08-30,244.82000000000002,30 days,"(240.0, 480.0]"
288665,2022-08-30,54.6,365 days,"(30.0, 60.0]"
288690,2022-08-30,69.67999999999999,365 days,"(60.0, 120.0]"
288691,2022-08-30,981.6,365 days,"(480.0, 1000.0]"
288702,2022-08-30,333.27000000000004,6 days,"(240.0, 480.0]"
288719,2022-08-30,590.9699999999999,31 days,"(480.0, 1000.0]"
288753,2022-08-30,307.82,1 days,"(240.0, 480.0]"
288771,2022-08-30,194.99,27 days,"(120.0, 240.0]"
288773,2022-08-30,264.49,365 days,"(240.0, 480.0]"
288782,2022-08-30,224.05999999999997,365 days,"(120.0, 240.0]"
288791,2022-08-30,175.05999999999997,365 days,"(120.0, 240.0]"
288793,2022-08-30,597.21,92 days,"(480.0, 1000.0]"
288808,2022-08-31,93.78999999999999,365 days,"(60.0, 120.0]"
288809,2022-08-31,535.5899999999999,365 days,"(480.0, 1000.0]"
288839,2022-08-31,11.3,365 days,"(0.0, 30.0]"
288853,2022-08-31,56.37,365 days,"(30.0, 60.0]"
288884,2022-08-31,1124.0900000000001,365 days,"(1000.0, 2000.0]"
288898,2022-08-31,0.0,30 days,0
288909,2022-08-31,332.99,365 days,"(240.0, 480.0]"
288923,2022-08-31,879.8399999999999,395 days,"(480.0, 1000.0]"
288926,2022-08-31,251.52999999999997,30 days,"(240.0, 480.0]"
288950,2022-08-31,0.0,91 days,0
289019,2022-09-01,269.87999999999994,365 days,"(240.0, 480.0]"
289024,2022-09-01,909.06,365 days,"(480.0, 1000.0]"
289047,2022-09-01,1597.56,365 days,"(1000.0, 2000.0]"
289048,2022-09-01,437.47999999999996,365 days,"(240.0, 480.0]"
289049,2022-09-01,52.03,365 days,"(30.0, 60.0]"
289066,2022-09-01,80.27000000000001,365 days,"(60.0, 120.0]"
289096,2022-09-02,90.1,30 days,"(60.0, 120.0]"
289118,2022-09-02,203.60000000000002,8 days,"(120.0, 240.0]"
289177,2022-09-02,1561.6499999999999,30 days,"(1000.0, 2000.0]"
289210,2022-09-02,255.16999999999996,365 days,"(240.0, 480.0]"
289218,2022-09-02,26.040000000000003,27 days,"(0.0, 30.0]"
289232,2022-09-02,181.29000000000002,365 days,"(120.0, 240.0]"
289244,2022-09-03,1619.12,61 days,"(1000.0, 2000.0]"
289260,2022-09-03,252.25,30 days,"(240.0, 480.0]"
289263,2022-09-03,259.59999999999997,30 days,"(240.0, 480.0]"
289270,2022-09-03,2220.0499999999997,365 days,"(2000.0, 3000.0]"
289329,2022-09-03,193.52,365 days,"(120.0, 240.0]"
289339,2022-09-03,73.08,365 days,"(60.0, 120.0]"
289401,2022-09-04,5.23,365 days,"(0.0, 30.0]"
289503,2022-09-05,0.15,365 days,"(0.0, 30.0]"
289517,2022-09-05,462.28999999999996,61 days,"(240.0, 480.0]"
289526,2022-09-05,265.68,61 days,"(240.0, 480.0]"
289535,2022-09-05,513.96,20 days,"(480.0, 1000.0]"
289538,2022-09-05,0.05,365 days,"(0.0, 30.0]"
289567,2022-09-05,440.00999999999993,365 days,"(240.0, 480.0]"
289580,2022-09-06,94.63000000000001,61 days,"(60.0, 120.0]"
289601,2022-09-06,36.629999999999995,61 days,"(30.0, 60.0]"
289609,2022-09-06,161.63000000000002,61 days,"(120.0, 240.0]"
289627,2022-09-06,57.620000000000005,13 days,"(30.0, 60.0]"
289630,2022-09-06,397.59999999999997,31 days,"(240.0, 480.0]"
289666,2022-09-06,39.27,365 days,"(30.0, 60.0]"
289686,2022-09-06,25.75,61 days,"(0.0, 30.0]"
289711,2022-09-07,66.09,29 days,"(60.0, 120.0]"
289769,2022-09-07,675.9800000000001,61 days,"(480.0, 1000.0]"
289790,2022-09-07,157.47,2 days,"(120.0, 240.0]"
289796,2022-09-07,513.87,61 days,"(480.0, 1000.0]"
289798,2022-09-07,653.13,61 days,"(480.0, 1000.0]"
289802,2022-09-07,1014.2,34 days,"(1000.0, 2000.0]"
289805,2022-09-07,491.98999999999995,365 days,"(480.0, 1000.0]"
289823,2022-09-07,122.91000000000001,395 days,"(120.0, 240.0]"
289827,2022-09-07,120.0,61 days,"(60.0, 120.0]"
289879,2022-09-08,41.66,365 days,"(30.0, 60.0]"
289910,2022-09-08,832.76,33 days,"(480.0, 1000.0]"
290027,2022-09-09,6.799999999999999,365 days,"(0.0, 30.0]"
290039,2022-09-09,169.75,365 days,"(120.0, 240.0]"
290206,2022-09-11,441.13,12 days,"(240.0, 480.0]"
290226,2022-09-11,2971.86,61 days,"(2000.0, 3000.0]"
290242,2022-09-11,327.22999999999996,365 days,"(240.0, 480.0]"
290264,2022-09-11,85.35,365 days,"(60.0, 120.0]"
290303,2022-09-11,63.0,365 days,"(60.0, 120.0]"
290350,2022-09-12,72.86000000000001,30 days,"(60.0, 120.0]"
290353,2022-09-12,1148.82,365 days,"(1000.0, 2000.0]"
